Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,create_date,version,Library Name,sample_source
ERR8609829,OTHER,199,3528309940,PRJEB49334,SAMEA13000024,1686191815,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276514,SAMEA13000024,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000024,MBS1115,ERP133829,MBS1115,2022-03-07T19:47:00Z,1,MBS1115,
ERR8609830,OTHER,199,3915805462,PRJEB49334,SAMEA13000025,1893288648,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276515,SAMEA13000025,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000025,MBS1116,ERP133829,MBS1116,2022-03-07T19:48:00Z,1,MBS1116,
ERR8609831,OTHER,199,2985888482,PRJEB49334,SAMEA13000026,1422325111,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276516,SAMEA13000026,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000026,MBS1117,ERP133829,MBS1117,2022-03-21T13:08:00Z,1,MBS1117,
ERR8609832,OTHER,199,1956038155,PRJEB49334,SAMEA13000027,930857297,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276517,SAMEA13000027,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000027,MBS1118,ERP133829,MBS1118,2022-03-21T13:07:00Z,1,MBS1118,
ERR8609833,OTHER,199,2171011402,PRJEB49334,SAMEA13000028,1055407236,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276518,SAMEA13000028,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000028,MBS1119,ERP133829,MBS1119,2022-03-07T19:43:00Z,1,MBS1119,
ERR8609834,OTHER,199,1828249482,PRJEB49334,SAMEA13000029,904597456,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276519,SAMEA13000029,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000029,MBS1120,ERP133829,MBS1120,2022-03-21T13:28:00Z,1,MBS1120,
ERR8609835,OTHER,199,5388390114,PRJEB49334,SAMEA13000030,2567432944,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276520,SAMEA13000030,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000030,MBS1121,ERP133829,MBS1121,2022-03-21T13:11:00Z,1,MBS1121,
ERR8609836,OTHER,199,5102682080,PRJEB49334,SAMEA13000031,2447573722,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276521,SAMEA13000031,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000031,MBS1122,ERP133829,MBS1122,2022-03-21T13:05:00Z,1,MBS1122,
ERR8609837,OTHER,199,6458402599,PRJEB49334,SAMEA13000032,3067358530,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276522,SAMEA13000032,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000032,MBS1123,ERP133829,MBS1123,2022-03-21T13:18:00Z,1,MBS1123,
ERR8609838,OTHER,199,3698377313,PRJEB49334,SAMEA13000033,1771140132,GENOME INSTITRUTE OF SINGAPORE,public,fastq,s3,s3.us-east-1,2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276523,SAMEA13000033,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000033,MBS1124,ERP133829,MBS1124,,,MBS1124,
ERR8609839,OTHER,199,3227134283,PRJEB49334,SAMEA13000034,1618779488,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276524,SAMEA13000034,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000034,MBS1125,ERP133829,MBS1125,2022-03-21T13:05:00Z,1,MBS1125,
ERR8609840,OTHER,199,6371767083,PRJEB49334,SAMEA13000035,3152575355,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276525,SAMEA13000035,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000035,MBS1126,ERP133829,MBS1126,2022-03-21T13:06:00Z,1,MBS1126,
ERR8609841,OTHER,199,2023568290,PRJEB49334,SAMEA13000036,1019905477,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276526,SAMEA13000036,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000036,MBS1127,ERP133829,MBS1127,2022-03-21T13:05:00Z,1,MBS1127,
ERR8609842,OTHER,199,1275719101,PRJEB49334,SAMEA13000037,625814545,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276527,SAMEA13000037,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000037,MBS1128,ERP133829,MBS1128,2022-03-21T13:05:00Z,1,MBS1128,
ERR8609843,OTHER,199,4277981148,PRJEB49334,SAMEA13000038,2112405729,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276528,SAMEA13000038,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000038,MBS1129,ERP133829,MBS1129,2022-03-21T13:13:00Z,1,MBS1129,
ERR8609844,OTHER,199,919474122,PRJEB49334,SAMEA13000039,473418164,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276529,SAMEA13000039,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000039,MBS1130,ERP133829,MBS1130,2022-03-21T13:03:00Z,1,MBS1130,
ERR8609845,OTHER,199,3151574670,PRJEB49334,SAMEA13000040,1592839811,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276530,SAMEA13000040,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000040,MBS1131,ERP133829,MBS1131,2022-03-21T13:00:00Z,1,MBS1131,
ERR8609846,OTHER,199,3326201188,PRJEB49334,SAMEA13000041,1659926060,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276531,SAMEA13000041,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000041,MBS1132,ERP133829,MBS1132,2022-03-21T13:01:00Z,1,MBS1132,
ERR8609847,OTHER,199,3503545269,PRJEB49334,SAMEA13000042,1751381384,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276532,SAMEA13000042,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000042,MBS1133,ERP133829,MBS1133,2022-03-21T13:00:00Z,1,MBS1133,
ERR8609848,OTHER,199,1465789210,PRJEB49334,SAMEA13000043,741996670,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276533,SAMEA13000043,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000043,MBS1134,ERP133829,MBS1134,2022-03-07T20:41:00Z,1,MBS1134,
ERR8609849,OTHER,199,3651655500,PRJEB49334,SAMEA13000044,1702772738,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276534,SAMEA13000044,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000044,MBS1135,ERP133829,MBS1135,2022-03-21T13:12:00Z,1,MBS1135,
ERR8609850,OTHER,199,1497818408,PRJEB49334,SAMEA13000045,697401036,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276535,SAMEA13000045,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000045,MBS1136,ERP133829,MBS1136,2022-03-07T20:40:00Z,1,MBS1136,
ERR8609851,OTHER,199,953906244,PRJEB49334,SAMEA13000046,450414197,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276536,SAMEA13000046,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000046,MBS1137,ERP133829,MBS1137,2022-03-07T20:40:00Z,1,MBS1137,
ERR8609852,OTHER,199,1898527467,PRJEB49334,SAMEA13000047,890771546,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276537,SAMEA13000047,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000047,MBS1138,ERP133829,MBS1138,2022-03-21T13:00:00Z,1,MBS1138,
ERR8609853,OTHER,199,2786219400,PRJEB49334,SAMEA13000048,1274324893,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276538,SAMEA13000048,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000048,MBS1139,ERP133829,MBS1139,2022-03-21T13:00:00Z,1,MBS1139,
ERR8609854,OTHER,199,2832478845,PRJEB49334,SAMEA13000049,1313195366,GENOME INSTITRUTE OF SINGAPORE,public,fastq,s3,s3.us-east-1,2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276539,SAMEA13000049,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000049,MBS1140,ERP133829,MBS1140,,,MBS1140,
ERR8609855,OTHER,199,6051027765,PRJEB49334,SAMEA13000050,2848170743,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276540,SAMEA13000050,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000050,MBS1141,ERP133829,MBS1141,2022-03-21T13:06:00Z,1,MBS1141,
ERR8609856,OTHER,199,7542763057,PRJEB49334,SAMEA13000051,3502268499,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276541,SAMEA13000051,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000051,MBS1142,ERP133829,MBS1142,2022-03-07T20:56:00Z,1,MBS1142,
ERR8609857,OTHER,199,4827477078,PRJEB49334,SAMEA13000052,2233844657,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276542,SAMEA13000052,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000052,MBS1143,ERP133829,MBS1143,2022-03-21T13:04:00Z,1,MBS1143,
ERR8609858,OTHER,199,4820740785,PRJEB49334,SAMEA13000053,2245583825,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276543,SAMEA13000053,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000053,MBS1144,ERP133829,MBS1144,2022-03-07T21:48:00Z,1,MBS1144,
ERR8609859,OTHER,199,1488261352,PRJEB49334,SAMEA13000054,727172028,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276544,SAMEA13000054,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000054,MBS1145,ERP133829,MBS1145,2022-03-21T13:07:00Z,1,MBS1145,
ERR8609860,OTHER,199,1891917140,PRJEB49334,SAMEA13000055,917126311,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276545,SAMEA13000055,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000055,MBS1146,ERP133829,MBS1146,2022-03-21T12:58:00Z,1,MBS1146,
ERR8609861,OTHER,199,4203334461,PRJEB49334,SAMEA13000056,2024229981,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276546,SAMEA13000056,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000056,MBS1147,ERP133829,MBS1147,2022-03-07T21:47:00Z,1,MBS1147,
ERR8609862,OTHER,199,3223772510,PRJEB49334,SAMEA13000057,1569655814,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276547,SAMEA13000057,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000057,MBS1148,ERP133829,MBS1148,2022-03-21T13:11:00Z,1,MBS1148,
ERR8609863,OTHER,199,3079763278,PRJEB49334,SAMEA13000058,1495682771,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276548,SAMEA13000058,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000058,MBS1149,ERP133829,MBS1149,2022-03-21T13:01:00Z,1,MBS1149,
ERR8609864,OTHER,199,2361348699,PRJEB49334,SAMEA13000059,1152737501,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276549,SAMEA13000059,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000059,MBS1150,ERP133829,MBS1150,2022-03-21T13:09:00Z,1,MBS1150,
ERR8609865,OTHER,199,6333320095,PRJEB49334,SAMEA13000060,3035458592,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276550,SAMEA13000060,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000060,MBS1151,ERP133829,MBS1151,2022-03-21T13:12:00Z,1,MBS1151,
ERR8609866,OTHER,199,2795770280,PRJEB49334,SAMEA13000061,1355749884,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276551,SAMEA13000061,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000061,MBS1152,ERP133829,MBS1152,2022-03-21T12:59:00Z,1,MBS1152,
ERR8609867,OTHER,199,4686587976,PRJEB49334,SAMEA13000062,2238118558,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276552,SAMEA13000062,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000062,MBS1153,ERP133829,MBS1153,2022-03-21T13:04:00Z,1,MBS1153,
ERR8609868,OTHER,199,2529909629,PRJEB49334,SAMEA13000063,1230069030,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276553,SAMEA13000063,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:48Z,2022-02-17T08:41:48Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000063,MBS1154,ERP133829,MBS1154,2022-03-21T13:05:00Z,1,MBS1154,
